"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YIR026C",29.6435381883983,0.856537014800056,0.350139674087912,2.44627238267492,0.0144341906425199,0.038871823534128
"YIR027C",26.1139867910766,1.10405710640731,0.450490027828219,2.45079144532875,0.014254251534509,0.0384916484093699
"YIR028W",44.3599701985956,0.186913685889405,0.367099352587127,0.509163757909497,0.610637444299469,0.726061328481424
"YIR029W",29.4014576899378,-0.0767992589613542,0.356482875300468,-0.215436039940551,0.8294273738153,0.888810733192614
"YIR030C",32.1177023895841,1.87225118411706,0.349649363545253,5.35465348809291,8.57205295879857e-08,1.00519132825912e-06
"YIR031C",155.715208437407,2.24308976627556,0.28257959696662,7.93790418825081,2.05626075460417e-15,8.22090289609195e-14
"YIR032C",55.1744798982863,1.36891805548539,0.33131767433951,4.13173869523972,3.60029563815381e-05,0.000231004007194625
"YIR033W",145.190768190994,1.0559099458698,0.242233524206225,4.35905785266475,1.30623581043545e-05,9.43181420941085e-05
"YIR034C",127.828182399961,-0.111327424337696,0.269808317910029,-0.412616724347317,0.679887446045027,0.77966842315217
"YIR035C",117.375648719021,-0.555737097583879,0.212410226238871,-2.6163387112959,0.00888783431329487,0.0259884811706296
"YIR036C",70.0535750566463,0.401677758099813,0.318641336149326,1.26059526034492,0.207454707162333,0.32806150532679
"YIR037W",260.669247626162,-0.1839417920525,0.172472298403312,-1.06650049750231,0.286197453918001,0.419610689881746
"YIR038C",68.8864979012438,-0.031316244848748,0.290646749827294,-0.107746757420671,0.914196578325022,0.944643368097512
"YIR039C",111.203358414489,-0.294644040850212,0.220671560036801,-1.33521528918849,0.181805894239311,0.296816169515096
"YIR041W",1.21129621232937,-2.13165546452648,1.67775914386675,-1.27053723552573,0.20389332800871,0.323373949666637
"YIR042C",17.3670459378343,1.32439049967273,0.486005091722271,2.72505478282017,0.00642908186983594,0.0199054265585305
"YJL001W",295.549895287264,-0.186552017693001,0.169023541794692,-1.10370434622415,0.269721409679742,0.40108098788373
"YJL002C",182.939429202912,0.520524397607336,0.257097357600401,2.02461978787185,0.0429064207722829,0.0940719722269008
"YJL003W",38.9600032599094,-0.143580918712767,0.372578967933117,-0.385370434378738,0.699962984182815,0.794527343135867
"YJL004C",41.1651483380454,1.03899843406449,0.354308963657022,2.93246443256869,0.00336283438898067,0.0116603052707554
"YJL005W",499.464088904812,-0.498593131404121,0.159963838008102,-3.11691153208556,0.0018275640624994,0.00705069552831689
"YJL006C",36.1549762964287,-0.160080129820426,0.289245924544945,-0.553439534445545,0.579962473849892,0.699784577015153
"YJL007C",2.10600145391324,-1.59304085405526,1.30003017073742,-1.22538760246744,0.220429215782609,0.343472884754643
"YJL008C",150.579208377263,0.941332028759375,0.260616280894745,3.6119463662347,0.000303907429881838,0.0015041959686095
"YJL010C",44.979631696412,0.570597840262963,0.287636955442725,1.98374315075304,0.0472844805165634,0.101650541478588
"YJL011C",14.1143977120391,1.72516065891037,0.513437403513573,3.36002139132188,0.000779364378038962,0.0033666958665541
"YJL012C",136.464410774571,1.30508600768462,0.322439806851805,4.04753377204583,5.1760115703057e-05,0.000319849594650529
"YJL013C",32.2585933582463,-0.274387081130151,0.404020633920242,-0.679141256890156,0.497048363585801,0.626516526000977
"YJL014W",238.173354898591,0.13394615666837,0.244025507686694,0.548902276397861,0.583072515884383,0.702115014579193
"YJL016W",256.104366496797,0.634012569448053,0.180332438930832,3.51579878366328,0.000438433128775119,0.00205003622300894
"YJL019W",27.2511132416749,-0.218750849658823,0.347489441056244,-0.629517976125831,0.529010003919161,0.655022364029607
"YJL020C",507.199782311682,-2.36223254466149,0.293088544417581,-8.05979145092709,7.64247196114314e-16,3.13973830845032e-14
"YJL023C",34.1061174623677,0.0428538392185525,0.337938213294042,0.126809687489426,0.899091028134118,0.936998819908142
"YJL024C",22.0751275447559,0.247189240841065,0.395407662796673,0.625150355187161,0.531872381326581,0.657336882896772
"YJL025W",22.0825706105623,0.521101026995735,0.41526764813722,1.25485582451042,0.209531102946875,0.330467773432496
"YJL026W",442.294579291867,-0.396286384099094,0.244635108056693,-1.61990806326644,0.105252027506663,0.193156601311519
"YJL027C",1.64293312316068,-0.46227804507164,1.15486882112621,-0.400286194081191,0.688945735378469,0.786087304351968
"YJL028W",1.22960490823506,-2.72265332266752,1.64832020567423,-1.65177452372116,0.0985805240123366,0.183901842058499
"YJL029C",66.0139402512687,-0.595543618048446,0.250444872053851,-2.37794295073605,0.0174095191717578,0.0451298980444565
"YJL030W",31.0984351900014,0.583631413791584,0.349434992295613,1.67021456539718,0.0948769192452567,0.178122221224076
"YJL031C",73.0636540384793,0.0890072594587065,0.294831205944016,0.301892261281215,0.762734195298138,0.840941625280586
"YJL033W",100.754960735398,-0.136954175237376,0.240292991096927,-0.569946608147772,0.568713911594112,0.690688842276479
"YJL034W",1809.54733714655,-0.0930369909511818,0.165818901809262,-0.56107590833161,0.574745790865203,0.696027785359629
"YJL035C",59.7389409698899,0.646898233680096,0.349116735644402,1.85295681252875,0.0638885490229302,0.129936526640353
"YJL036W",93.5231324154936,-0.662370748949195,0.273245602958706,-2.42408566424139,0.0153469848411294,0.0407224893980436
"YJL037W",6.58742761752212,-0.715911600368176,0.627348928437861,-1.14116971898054,0.253799302858365,0.384083675560041
"YJL038C",4.58440484207998,-1.28194060510006,0.79289136917165,-1.61679223023872,0.105923137148078,0.193969913308054
"YJL039C",125.023288501365,1.26003345890224,0.334794321540009,3.7636046307663,0.000167481604816472,0.000893985591300825
"YJL041W",80.5955122990088,-1.02612797699244,0.260551079127688,-3.93829870299467,8.20613974269182e-05,0.00047878525413531
"YJL042W",260.053414204327,-0.556758348682227,0.163408571606056,-3.40715510337154,0.000656438125151499,0.00292257243014012
"YJL043W",2.86741507153658,-0.629168704131648,1.21335738040274,-0.5185353584142,0.604084796820765,0.719994624782173
"YJL044C",48.8086752009307,-0.0162720699401225,0.263247787071345,-0.0618127511009711,0.950711948996448,0.968763441698913
"YJL045W",51.7638557240075,-1.85679476315269,0.335397927295645,-5.53609492498732,3.09289981629798e-08,3.87882193803939e-07
"YJL046W",34.9839325545178,1.21822989021009,0.32527454046189,3.74523591203974,0.00018022434085141,0.000953460389388854
"YJL047C",67.5229393721073,0.489978936947343,0.263125153316645,1.86215164445985,0.0625817181786011,0.127954374739775
"YJL047C-A",1.6406811526933,0.45005857949384,1.27049241893887,0.354239484458896,0.72315941526177,0.812344076318002
"YJL048C",182.02850353411,0.959317535762891,0.275217979788534,3.48566447766236,0.000490916322904601,0.00226696785700985
"YJL049W",47.2462234962752,-0.428430795447614,0.487799719850222,-0.878292418001313,0.379785049355899,0.516171466806546
"YJL050W",166.2002051199,0.215095764816613,0.208175384900653,1.03324302687977,0.301490181912305,0.436340382325462
"YJL051W",46.771702991577,0.207085459037645,0.450727646265199,0.459446987007759,0.645913212960439,0.753122922216742
"YJL052C-A",0.357928881391207,0.49621166407279,2.84747687983086,0.174263632336241,0.861658279084334,0.913652254984938
"YJL052W",13488.0177431827,2.55682741335325,0.195363000454773,13.0875724031745,3.87805243937528e-39,1.21587149375571e-36
"YJL053W",80.1614706808816,0.663155520797955,0.234648896356661,2.82616083473913,0.004710960357515,0.015427812451741
"YJL054W",106.050105018392,0.531821417738354,0.203789147337959,2.6096650615864,0.00906309109192354,0.0263617351731389
"YJL055W",233.095770149869,-0.49623160778979,0.166717202367339,-2.97648713356172,0.00291571316584149,0.0103818908122641
"YJL056C",45.0910184836485,0.58732966312093,0.343454532279312,1.71006525732288,0.0872538064502988,0.167344148430274
"YJL057C",104.217761574429,-0.0639069831927329,0.21840848653601,-0.292603022008471,0.769825603594502,0.847192152339267
"YJL058C",15.9911505117088,0.195391925204945,0.471965163039792,0.413996499119728,0.678876670723561,0.779099963819499
"YJL059W",25.1881912372116,0.629565509359867,0.395655987166759,1.59119419339033,0.111565879260337,0.202334703781101
"YJL060W",149.658571236556,-0.409819664681047,0.211038803387981,-1.9419161694526,0.0521472496029966,0.109767196425813
"YJL061W",57.0333611304935,0.428296691275055,0.282209390666914,1.51765570331628,0.129101216467461,0.22679326054163
"YJL062W",63.5608874436057,0.88427699945619,0.31117408365245,2.8417437245315,0.00448675423739934,0.0148157400178425
"YJL062W-A",91.1784948233692,-0.482407922846836,0.237549518204151,-2.03076784366388,0.0422785504687974,0.0932444743215943
"YJL063C",82.1639252501322,-0.462111054168567,0.219784156494763,-2.10256763516791,0.0355035815671282,0.080846649615972
"YJL065C",21.2255141572329,-0.338385953100086,0.355372973572244,-0.95219945877875,0.34099583544854,0.477730995241523
"YJL066C",171.225842672031,-0.514777841160658,0.227367621807898,-2.26407716748513,0.0235693690183925,0.057589307318525
"YJL068C",63.2245010401322,-0.223668717433444,0.251632994042407,-0.888868799914809,0.374073595124047,0.512030424208168
"YJL069C",41.6440438599116,1.17738254111777,0.304045002979623,3.87239563084244,0.000107770829424102,0.00060909946003736
"YJL070C",90.6256067931838,-0.610239060531292,0.242615564345004,-2.51525108118588,0.0118947639205649,0.0330336170978112
"YJL071W",64.9095300802664,1.18306027437144,0.242296526099288,4.88269598172717,1.04645147466722e-06,9.69473006935091e-06
"YJL072C",16.7250214246147,1.07481953547283,0.501253882861975,2.14426176478874,0.0320119185977865,0.0739988355013637
"YJL073W",119.92088913256,0.435944702168398,0.259662170818335,1.67889184933832,0.0931731233269808,0.175865746406472
"YJL074C",147.695640861389,0.890241649859701,0.287752543136941,3.09377508936919,0.0019762724314272,0.00754677384765351
"YJL075C",24.5764681675434,-2.51817135818464,0.522547384752441,-4.81902968355231,1.44258092074401e-06,1.29614699017679e-05
