"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0016052","carbohydrate catabolic process",98,0.43972370075283,1.83121856955254,2.07497557733111e-05,0.000342981257194142,0.000261888042422698,729,"tags=33%, list=12%, signal=29%","YJL052W/YCR012W/YHR174W/YKL060C/YAL038W/YKL152C/YGL253W/YGR254W/YPL075W/YOL136C/YBR196C/YDR050C/YJR009C/YGL156W/YLR446W/YDL021W/YOR344C/YGR240C/YJL216C/YIL050W/YJR096W/YML070W/YOR190W/YLR300W/YOL056W/YNL242W/YGR192C/YOR347C/YFR021W/YMR164C/YGR287C/YMR205C"
"GO:0051084","'de novo' post-translational protein folding",24,-0.716418554146303,-2.17816277931419,2.27042186912672e-05,0.00036456488298549,0.000278368515883907,584,"tags=38%, list=10%, signal=34%","YLL024C/YFL016C/YNL007C/YAL005C/YJR045C/YJL034W/YOR020C/YLL026W/YER103W"
"GO:0015695","organic cation transport",39,0.592658971057586,2.09360378727043,2.23399639381112e-05,0.00036456488298549,0.000278368515883907,422,"tags=31%, list=7%, signal=29%","YOR273C/YDL210W/YNL101W/YHL016C/YMR246W/YEL063C/YPL274W/YLR237W/YGL077C/YGR191W/YIL088C/YOR100C"
"GO:0006163","purine nucleotide metabolic process",136,0.409005224388589,1.82504767646377,2.27026739637404e-05,0.00036456488298549,0.000278368515883907,773,"tags=33%, list=13%, signal=29%","YJL052W/YCR012W/YHR174W/YKL060C/YAL038W/YHR183W/YKL152C/YJL116C/YOL086C/YGL253W/YGR254W/YMR303C/YPL075W/YOL136C/YBR196C/YLR231C/YDR050C/YJR009C/YHR202W/YNL129W/YLR446W/YDL021W/YKL181W/YOR344C/YJR105W/YGR240C/YMR315W/YOL061W/YGR256W/YHR074W/YDL085W/YOL056W/YDR399W/YJR078W/YGR192C/YOR347C/YER099C/YJL005W/YBR145W/YEL041W/YBR127C/YMR205C/YAR015W/YGR010W/YOL059W"
"GO:0006631","fatty acid metabolic process",73,0.496499275436106,1.97868535998413,2.45324802927799e-05,0.000390205299751198,0.000297946607726612,560,"tags=30%, list=9%, signal=28%","YGL055W/YPL095C/YOL002C/YMR246W/YJL196C/YKL182W/YMR272C/YIR033W/YGL205W/YPL231W/YHR067W/YKR009C/YMR207C/YEL020C/YOR363C/YNR016C/YJR019C/YDL015C/YOR100C/YIL009W/YPR128C/YER061C"
"GO:0030163","protein catabolic process",274,-0.375452378541683,-1.68350692589908,2.73575466728758e-05,0.000431073118602511,0.000329151791253587,1044,"tags=31%, list=18%, signal=27%","YMR100W/YMR115W/YFR036W/YDL132W/YOR362C/YMR276W/YPR108W/YNR006W/YJL001W/YBR105C/YDR430C/YEL037C/YBR290W/YPR151C/YBL022C/YDR273W/YER094C/YGL116W/YMR314W/YKR094C/YEL012W/YMR184W/YBR172C/YER012W/YDR255C/YPL154C/YBR082C/YHL002W/YML092C/YPL009C/YMR067C/YNR075W/YOR259C/YDR219C/YDL126C/YFR050C/YLL024C/YBL058W/YJR117W/YDR358W/YDR054C/YGR135W/YLR378C/YCL043C/YDR002W/YFL016C/YER021W/YOR257W/YLR167W/YOR157C/YGR048W/YBR158W/YOL038W/YJL151C/YJL144W/YDR177W/YHR200W/YDR394W/YOR261C/YKL054C/YGR253C/YGL048C/YNL155W/YFR052W/YBR114W/YFR010W/YGL011C/YDR427W/YKL101W/YBR101C/YDR363W-A/YNL007C/YBL041W/YDL079C/YIL075C/YAL005C/YFR004W/YBR173C/YBR286W/YBR169C/YDL007W/YHR027C/YPR103W/YJL034W/YKR075C/YPL106C"
"GO:0141124","intracellular signaling cassette",128,0.407055570774465,1.79011752013341,2.78546968952799e-05,0.000434842768198536,0.000332030158897927,820,"tags=28%, list=14%, signal=25%","YER136W/YJR138W/YDR006C/YAL056W/YLR422W/YER155C/YPL115C/YLR371W/YKL203C/YER075C/YNR031C/YOR360C/YHL023C/YPL203W/YDL206W/YBR140C/YCR073C/YOR171C/YOR008C/YEL022W/YDR466W/YLR310C/YPL031C/YHL007C/YPR095C/YAL048C/YOL113W/YOR371C/YCL032W/YJL005W/YLR425W/YJR031C/YDR379W/YDL073W/YOR127W/YLR362W"
"GO:0006650","glycerophospholipid metabolic process",125,0.41880576478088,1.82578521911168,2.95541925257825e-05,0.000457140996316232,0.000349056276765157,1442,"tags=46%, list=24%, signal=35%","YGR157W/YKR031C/YER043C/YNL130C/YPL110C/YCL052C/YCR068W/YPL206C/YKR070W/YCR017C/YNL087W/YBR029C/YKL212W/YHR046C/YGR149W/YGL142C/YLR133W/YLR240W/YNL169C/YNL264C/YHR123W/YDR017C/YIL002C/YOR109W/YNL054W/YLR347C/YCR044C/YLL031C/YOR175C/YDR072C/YGR046W/YLR386W/YDR434W/YIL039W/YLR459W/YLR305C/YFL025C/YBR042C/YPL103C/YLR088W/YDR147W/YOR311C/YPL175W/YOL065C/YMR008C/YOR149C/YGR007W/YCL004W/YJL062W/YDR287W/YNL267W/YML059C/YJR110W/YPL076W/YJR013W/YGR170W/YNL106C"
"GO:0009150","purine ribonucleotide metabolic process",76,0.47974518454534,1.91761059312633,3.39438976612364e-05,0.000520267376880406,0.000397257290331982,733,"tags=36%, list=12%, signal=32%","YJL052W/YCR012W/YHR174W/YKL060C/YAL038W/YKL152C/YJL116C/YGL253W/YGR254W/YPL075W/YOL136C/YBR196C/YDR050C/YJR009C/YLR446W/YDL021W/YOR344C/YJR105W/YGR240C/YOL056W/YDR399W/YGR192C/YOR347C/YJL005W/YBR127C/YMR205C/YAR015W"
"GO:0015846","polyamine transport",14,0.797040619328417,2.17988522078873,4.06411445060176e-05,0.000617306032767078,0.000471352486779133,400,"tags=64%, list=7%, signal=60%","YOR273C/YKR039W/YDL210W/YHL016C/YPL274W/YGR138C/YNR055C/YPR156C/YBR043C"
"GO:0009141","nucleoside triphosphate metabolic process",67,0.498962665125053,1.96494444002942,4.13190296097596e-05,0.000621998963589773,0.000474935838465563,239,"tags=28%, list=4%, signal=28%","YJL052W/YCR012W/YHR174W/YKL060C/YAL038W/YKL152C/YJL116C/YGL253W/YGR254W/YPL075W/YOL136C/YBR196C/YDR050C/YJR009C/YCR026C/YLR446W/YDL021W/YNR012W/YOR344C"
"GO:0008654","phospholipid biosynthetic process",124,0.411057953514886,1.79204705954266,4.77533447945707e-05,0.00071249680817386,0.000544036708744853,1506,"tags=49%, list=25%, signal=38%","YGR157W/YNR043W/YKR031C/YER043C/YNL130C/YCL052C/YKR070W/YCR017C/YDR123C/YBR029C/YHR046C/YGR149W/YGL142C/YLR133W/YLR240W/YNL169C/YPL031C/YMR208W/YNL264C/YHR123W/YDR017C/YMR013C/YIL002C/YOR109W/YNL054W/YJL167W/YMR220W/YLR347C/YAL009W/YML126C/YCR044C/YLL031C/YHL020C/YOR175C/YGR046W/YLR386W/YDR434W/YIL039W/YLR459W/YLR305C/YFL025C/YBR042C/YLR088W/YDR147W/YJL153C/YOR311C/YPL175W/YOR149C/YGR007W/YCL004W/YJL062W/YDR287W/YNL267W/YML059C/YDR319C/YPL076W/YJR013W/YGR170W/YNL106C/YBL039C/YPR113W"
"GO:0009063","amino acid catabolic process",53,0.528303405946309,1.9838047937495,5.7257518165415e-05,0.000839445005451214,0.000640969745686979,728,"tags=43%, list=12%, signal=38%","YGR087C/YLR142W/YOL086C/YCL064C/YLR134W/YMR303C/YLR231C/YFR055W/YHR037W/YLR044C/YER043C/YNL239W/YLR098C/YGL196W/YIR023W/YKL106W/YBR006W/YJR078W/YDL215C/YJR148W/YHR208W/YBR145W/YEL046C"
"GO:0019725","cellular homeostasis",243,0.330611735584834,1.5944602766318,5.68280308652325e-05,0.000839445005451214,0.000640969745686979,1078,"tags=31%, list=18%, signal=26%","YKR034W/YOL002C/YNL142W/YGL253W/YDR089W/YER132C/YDR492W/YLR023C/YLR447C/YPR194C/YOR381W/YGL008C/YMR021C/YFL050C/YIR033W/YAL056W/YBR235W/YLR214W/YEL065W/YGR257C/YOR384W/YOL130W/YLR446W/YOL152W/YKR021W/YDR270W/YBR295W/YPL203W/YHR106W/YGR240C/YDL206W/YBR043C/YEL027W/YDL138W/YMR304W/YDR506C/YJR106W/YJL129C/YDR436W/YCL017C/YOR371C/YHR175W/YIL090W/YNL201C/YLR220W/YMR216C/YKL175W/YCR008W/YBR127C/YMR205C/YLL051C/YGL227W/YMR058W/YKL168C/YHL040C/YGL141W/YGL160W/YCR044C/YJL110C/YGR121C/YER113C/YOR270C/YDR107C/YPL036W/YDR376W/YGR038W/YJR033C/YER125W/YPR138C/YBL067C/YMR116C/YDL185W/YDL035C/YDR135C/YHR050W"
"GO:0042886","amide transport",37,0.583513393659719,2.06258710166625,6.24481913420616e-05,0.00090765216036824,0.0006930502541864,1132,"tags=46%, list=19%, signal=37%","YJR152W/YJL212C/YHL016C/YKR093W/YPR194C/YEL062W/YLR237W/YIR028W/YNL087W/YCR028C/YHR002W/YLR188W/YBR220C/YGR184C/YGL114W/YOR071C/YHR073W"
"GO:0044248","cellular catabolic process",104,0.425969249242506,1.79692606218664,6.32270890324184e-05,0.000911118565031261,0.000695697075003579,730,"tags=31%, list=12%, signal=27%","YGR087C/YPL095C/YLR142W/YCL064C/YLR134W/YLR231C/YFR055W/YHR037W/YLR044C/YGL205W/YER043C/YKR009C/YNL239W/YKL157W/YLR299W/YGL196W/YEL020C/YOR363C/YOL055C/YIR023W/YJR019C/YER010C/YKL106W/YBR006W/YPR128C/YJR078W/YML076C/YDL215C/YJR148W/YHR208W/YEL046C/YDR539W"
"GO:0035672","oligopeptide transmembrane transport",10,0.838356040553292,2.09390857447071,7.0705954702935e-05,0.00101025626804363,0.000771395027668952,81,"tags=40%, list=1%, signal=40%","YJR152W/YJL212C/YKR093W/YPR194C"
"GO:1902047","polyamine transmembrane transport",11,0.828471187512215,2.13441486786828,7.94303297664793e-05,0.00112537425198558,0.000859294942984557,885,"tags=91%, list=15%, signal=78%","YOR273C/YKR039W/YHL016C/YPL274W/YGR138C/YNR055C/YPR156C/YBR043C/YBR132C/YKL174C"
"GO:0042407","cristae formation",11,-0.830487600275162,-2.03523859101939,8.07556648062924e-05,0.00113461709052841,0.000866352439106101,908,"tags=91%, list=15%, signal=77%","YOR211C/YLR168C/YGR235C/YPR020W/YLR295C/YKR016W/YFR011C/YBR262C/YCL057C-A/YDR322C-A"
"GO:0009086","methionine biosynthetic process",32,-0.641216163488719,-2.06343469827908,8.46116193105499e-05,0.00117896851369907,0.00090021757648371,395,"tags=38%, list=7%, signal=35%","YGL184C/YNL103W/YGR204W/YLL062C/YER052C/YIR017C/YMR009W/YNL277W/YKR069W/YLR303W/YPR167C/YKL001C"
"GO:0046486","glycerolipid metabolic process",141,0.374702370016045,1.68636832497779,8.64982282635655e-05,0.00119537715452763,0.000912746619209151,1442,"tags=43%, list=24%, signal=34%","YGR157W/YKR031C/YER043C/YNL130C/YPL110C/YCL052C/YCR068W/YPL206C/YKR070W/YPR147C/YCR017C/YOR093C/YNL087W/YBR029C/YKL212W/YHR046C/YGR149W/YGL142C/YLR133W/YLR240W/YNL169C/YNL264C/YHR123W/YDR017C/YIL002C/YOR109W/YNL054W/YLR347C/YCR044C/YLL031C/YOR175C/YDR072C/YGR046W/YLR386W/YDR434W/YIL039W/YLR459W/YLR305C/YFL025C/YBR042C/YPL103C/YLR088W/YDR147W/YOR311C/YOR081C/YPL175W/YOL065C/YMR008C/YOR149C/YGR007W/YCL004W/YJL062W/YDR287W/YNL267W/YML059C/YJR110W/YOR245C/YPL076W/YJR013W/YGR170W/YNL106C"
"GO:0009199","ribonucleoside triphosphate metabolic process",59,0.505264331469859,1.93891820531278,9.08211278967781e-05,0.00124491399702413,0.000950571154623531,239,"tags=31%, list=4%, signal=30%","YJL052W/YCR012W/YHR174W/YKL060C/YAL038W/YKL152C/YJL116C/YGL253W/YGR254W/YPL075W/YOL136C/YBR196C/YDR050C/YJR009C/YLR446W/YDL021W/YNR012W/YOR344C"
"GO:0008535","respiratory chain complex IV assembly",29,-0.647732661967834,-2.05266110737345,9.39579834123518e-05,0.0012673052802658,0.00096766832600679,1508,"tags=69%, list=25%, signal=52%","YDR322W/YBR037C/YNL005C/YLR038C/YML030W/YDR381C-A/YMR244C-A/YNR018W/YER058W/YLR203C/YJL062W-A/YKL137W/YBR024W/YML129C/YJR034W/YPL189C-A/YDR231C/YLR218C/YDR079W/YLL009C"
"GO:0033617","mitochondrial cytochrome c oxidase assembly",29,-0.647732661967834,-2.05266110737345,9.39579834123518e-05,0.0012673052802658,0.00096766832600679,1508,"tags=69%, list=25%, signal=52%","YDR322W/YBR037C/YNL005C/YLR038C/YML030W/YDR381C-A/YMR244C-A/YNR018W/YER058W/YLR203C/YJL062W-A/YKL137W/YBR024W/YML129C/YJR034W/YPL189C-A/YDR231C/YLR218C/YDR079W/YLL009C"
"GO:0044272","sulfur compound biosynthetic process",84,-0.483085156322015,-1.84952452728134,9.59273486879109e-05,0.00127349220384108,0.00097239243634741,395,"tags=21%, list=7%, signal=20%","YGL184C/YNL103W/YGR204W/YJR137C/YLL027W/YLL062C/YJL101C/YER052C/YAL012W/YIR017C/YMR009W/YJR010W/YNL277W/YKR069W/YLR303W/YPR167C/YFR030W/YKL001C"
"GO:0042592","homeostatic process",274,0.318321312104333,1.55811996949332,9.52184846783035e-05,0.00127349220384108,0.00097239243634741,1078,"tags=30%, list=18%, signal=26%","YKR034W/YOL002C/YNL142W/YGL253W/YDR089W/YER132C/YDR492W/YLR023C/YLR447C/YPR194C/YOR381W/YGL008C/YMR021C/YFL050C/YIR033W/YAL056W/YBR235W/YLR214W/YEL065W/YGR257C/YOR384W/YOL130W/YLR446W/YOL152W/YKR021W/YLR087C/YDR270W/YBR295W/YNL087W/YPL203W/YHR106W/YGR240C/YDL206W/YBR043C/YEL027W/YDL138W/YMR304W/YDR506C/YJR106W/YJL129C/YAL053W/YPL031C/YAL048C/YDR436W/YCL017C/YOR371C/YHR175W/YIL090W/YNL201C/YLR220W/YMR216C/YKL175W/YCR008W/YBR127C/YMR205C/YLL051C/YGL227W/YMR058W/YKL168C/YHL040C/YGL141W/YGL160W/YCR044C/YPL109C/YJL110C/YLR253W/YGR121C/YER113C/YOR270C/YDR107C/YPL036W/YDR376W/YGR038W/YJR033C/YER125W/YPR138C/YBL067C/YMR116C/YDL185W/YDL035C/YDR135C/YHR050W"
"GO:0006569","L-tryptophan catabolic process",10,0.832742755080124,2.07988862827284,0.000103828711893804,0.00133629929964087,0.00102034965565386,553,"tags=50%, list=9%, signal=45%","YGR087C/YLR134W/YLR231C/YLR044C/YJR078W"
"GO:0042436","indole-containing compound catabolic process",10,0.832742755080124,2.07988862827284,0.000103828711893804,0.00133629929964087,0.00102034965565386,553,"tags=50%, list=9%, signal=45%","YGR087C/YLR134W/YLR231C/YLR044C/YJR078W"
"GO:1902222","erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process",10,0.832742755080124,2.07988862827284,0.000103828711893804,0.00133629929964087,0.00102034965565386,553,"tags=50%, list=9%, signal=45%","YGR087C/YLR134W/YLR231C/YLR044C/YJR078W"
"GO:0046034","ATP metabolic process",49,0.520888266343266,1.9141293725282,0.00010156027619177,0.00133629929964087,0.00102034965565386,239,"tags=35%, list=4%, signal=34%","YJL052W/YCR012W/YHR174W/YKL060C/YAL038W/YKL152C/YJL116C/YGL253W/YGR254W/YPL075W/YOL136C/YBR196C/YDR050C/YJR009C/YLR446W/YDL021W/YOR344C"
"GO:0035556","intracellular signal transduction",336,0.302791071594479,1.50714963951611,0.000106570845387512,0.00136120034335867,0.0010393631890664,825,"tags=22%, list=14%, signal=20%","YER136W/YGL008C/YKR031C/YFL033C/YDR420W/YJR138W/YJR066W/YHR186C/YDR006C/YEL062W/YAL056W/YLR422W/YER155C/YHR205W/YOL138C/YBL088C/YPL115C/YLR371W/YBR136W/YKL203C/YER075C/YIL072W/YBL105C/YNR031C/YOR360C/YHL023C/YML121W/YIL147C/YHR079C/YPL203W/YHR102W/YDL206W/YBR140C/YIL146C/YHR029C/YAL017W/YKL176C/YOR233W/YCR073C/YLR096W/YAL021C/YNL307C/YOR171C/YOR051C/YOR008C/YEL022W/YDR466W/YAL041W/YLR240W/YLR310C/YLR361C/YKL171W/YPL031C/YKR028W/YHL007C/YHR206W/YPR095C/YGR225W/YAL048C/YDR128W/YOL113W/YOR371C/YNL201C/YCL032W/YJL005W/YLR425W/YJR031C/YDL188C/YDR379W/YDR122W/YDL073W/YOR127W/YMR168C/YLR362W/YHL020C"
"GO:0051604","protein maturation",236,-0.376203147451603,-1.66010369541051,0.000108696710521847,0.00137791469127695,0.00105212565863252,853,"tags=22%, list=14%, signal=20%","YPL189W/YDR493W/YDL100C/YML078W/YER017C/YML055W/YNR028W/YNL077W/YAL044C/YOR288C/YLL024C/YIL027C/YNL135C/YJR117W/YDR214W/YOR232W/YCL043C/YFL016C/YFR041C/YKL117W/YLR259C/YML130C/YBL045C/YMR089C/YBR269C/YDR155C/YBL091C/YML028W/YKL073W/YGR285C/YFL014W/YDR363W-A/YKL195W/YNL007C/YAL005C/YBR169C/YOR027W/YDR171W/YJR045C/YHR176W/YGR211W/YGR142W/YLR216C/YPL240C/YDR258C/YMR186W/YJL034W/YBR072W/YOR020C/YLL026W/YER103W/YPL106C"
"GO:0006555","methionine metabolic process",35,-0.623904832023629,-2.06393505720797,0.000109862855994264,0.00138230429258455,0.00105547739890797,395,"tags=34%, list=7%, signal=32%","YGL184C/YNL103W/YGR204W/YLL062C/YER052C/YIR017C/YMR009W/YNL277W/YKR069W/YLR303W/YPR167C/YKL001C"
"GO:0007154","cell communication",415,0.280008089405813,1.43180932624333,0.000116584583679289,0.00143475626338161,0.00109552782051302,842,"tags=22%, list=14%, signal=20%","YOR047C/YGL253W/YER136W/YGL008C/YKR031C/YFL033C/YDR420W/YCR079W/YJR138W/YJR066W/YHR186C/YDR006C/YEL062W/YAL056W/YLR422W/YPL179W/YER155C/YHR205W/YOL138C/YBR203W/YBL088C/YPL115C/YLR371W/YBR136W/YKL203C/YER075C/YIL072W/YBL105C/YNR031C/YOR360C/YHL023C/YML121W/YIL147C/YHR079C/YPL203W/YHR102W/YDL206W/YBR140C/YIL146C/YHR029C/YAL017W/YKL176C/YIL047C/YHR046C/YOR233W/YDL138W/YCR073C/YLR096W/YAL021C/YNL307C/YOR171C/YOR051C/YOR008C/YEL022W/YDR466W/YAL041W/YLR240W/YLR310C/YLR361C/YDR264C/YKL171W/YPL031C/YKR028W/YOR090C/YHL007C/YHR206W/YPR095C/YGR225W/YAL048C/YDR128W/YOL113W/YOR107W/YOR371C/YNL201C/YCL032W/YJL005W/YLR425W/YJR031C/YIL169C/YDL188C/YDR379W/YDR122W/YDL073W/YBL056W/YDR422C/YOR127W/YMR168C/YLR362W/YHL020C/YDR277C"
"GO:0007165","signal transduction",415,0.280008089405813,1.43180932624333,0.000116584583679289,0.00143475626338161,0.00109552782051302,842,"tags=22%, list=14%, signal=20%","YOR047C/YGL253W/YER136W/YGL008C/YKR031C/YFL033C/YDR420W/YCR079W/YJR138W/YJR066W/YHR186C/YDR006C/YEL062W/YAL056W/YLR422W/YPL179W/YER155C/YHR205W/YOL138C/YBR203W/YBL088C/YPL115C/YLR371W/YBR136W/YKL203C/YER075C/YIL072W/YBL105C/YNR031C/YOR360C/YHL023C/YML121W/YIL147C/YHR079C/YPL203W/YHR102W/YDL206W/YBR140C/YIL146C/YHR029C/YAL017W/YKL176C/YIL047C/YHR046C/YOR233W/YDL138W/YCR073C/YLR096W/YAL021C/YNL307C/YOR171C/YOR051C/YOR008C/YEL022W/YDR466W/YAL041W/YLR240W/YLR310C/YLR361C/YDR264C/YKL171W/YPL031C/YKR028W/YOR090C/YHL007C/YHR206W/YPR095C/YGR225W/YAL048C/YDR128W/YOL113W/YOR107W/YOR371C/YNL201C/YCL032W/YJL005W/YLR425W/YJR031C/YIL169C/YDL188C/YDR379W/YDR122W/YDL073W/YBL056W/YDR422C/YOR127W/YMR168C/YLR362W/YHL020C/YDR277C"
"GO:0023052","signaling",415,0.280008089405813,1.43180932624333,0.000116584583679289,0.00143475626338161,0.00109552782051302,842,"tags=22%, list=14%, signal=20%","YOR047C/YGL253W/YER136W/YGL008C/YKR031C/YFL033C/YDR420W/YCR079W/YJR138W/YJR066W/YHR186C/YDR006C/YEL062W/YAL056W/YLR422W/YPL179W/YER155C/YHR205W/YOL138C/YBR203W/YBL088C/YPL115C/YLR371W/YBR136W/YKL203C/YER075C/YIL072W/YBL105C/YNR031C/YOR360C/YHL023C/YML121W/YIL147C/YHR079C/YPL203W/YHR102W/YDL206W/YBR140C/YIL146C/YHR029C/YAL017W/YKL176C/YIL047C/YHR046C/YOR233W/YDL138W/YCR073C/YLR096W/YAL021C/YNL307C/YOR171C/YOR051C/YOR008C/YEL022W/YDR466W/YAL041W/YLR240W/YLR310C/YLR361C/YDR264C/YKL171W/YPL031C/YKR028W/YOR090C/YHL007C/YHR206W/YPR095C/YGR225W/YAL048C/YDR128W/YOL113W/YOR107W/YOR371C/YNL201C/YCL032W/YJL005W/YLR425W/YJR031C/YIL169C/YDL188C/YDR379W/YDR122W/YDL073W/YBL056W/YDR422C/YOR127W/YMR168C/YLR362W/YHL020C/YDR277C"
"GO:0009144","purine nucleoside triphosphate metabolic process",56,0.506807616183341,1.92986659364221,0.000119491843003907,0.00145987860365643,0.00111471032794644,239,"tags=30%, list=4%, signal=29%","YJL052W/YCR012W/YHR174W/YKL060C/YAL038W/YKL152C/YJL116C/YGL253W/YGR254W/YPL075W/YOL136C/YBR196C/YDR050C/YJR009C/YLR446W/YDL021W/YOR344C"
"GO:0006614","SRP-dependent cotranslational protein targeting to membrane",20,-0.715013766198373,-2.06916102734308,0.000122991388973535,0.00149182361013943,0.00113910237572612,584,"tags=45%, list=10%, signal=41%","YLL024C/YLR378C/YKL122C/YDR086C/YER019C-A/YAL005C/YNCE0024W/YJL034W/YER103W"
"GO:0006119","oxidative phosphorylation",34,-0.618922819363712,-2.03115620422286,0.00013346772958635,0.00160357826604082,0.00122443417579317,893,"tags=56%, list=15%, signal=48%","YPR140W/YLR395C/YML120C/YGL191W/YHR001W-A/YGL226W/YDL067C/YMR256C/YFR033C/YJR048W/YJL045W/YEL039C/YJL166W/YOR065W/YKL148C/YJR121W/YDR529C/YPR191W/YPL271W"
"GO:0006066","alcohol metabolic process",132,0.37515522623608,1.66477194669118,0.000134107079188467,0.00160357826604082,0.00122443417579317,1274,"tags=46%, list=21%, signal=37%","YGR087C/YGR060W/YMR015C/YOL086C/YHR007C/YML075C/YLR056W/YLR134W/YIL053W/YMR303C/YGR175C/YNR043W/YGL001C/YDR050C/YHR072W/YLR044C/YGR144W/YPL028W/YLR100W/YAL061W/YHR079C/YOL055C/YMR202W/YHR046C/YML070W/YLR450W/YGL012W/YOR171C/YCR105W/YLR410W/YDL085W/YHR190W/YMR226C/YPR121W/YMR208W/YDR017C/YBR145W/YNR019W/YJL167W/YOL059W/YMR220W/YML126C/YNL280C/YDR315C/YCR048W/YDL080C/YMR318C/YFL053W/YER125W/YLR228C/YPL103C/YMR083W/YML008C/YJL153C/YNL009W/YLR251W/YNL032W/YDR081C/YGL256W/YDR368W/YDR287W"
"GO:0061077","chaperone-mediated protein folding",33,-0.616500769081785,-2.01115434408334,0.00013828809388322,0.00164192764990921,0.00125371637375224,584,"tags=33%, list=10%, signal=30%","YLL024C/YNL135C/YFL016C/YML028W/YNL007C/YAL005C/YJR045C/YJL034W/YOR020C/YLL026W/YER103W"
"GO:0009067","aspartate family amino acid biosynthetic process",49,-0.561161849939348,-2.01153282233686,0.000144839233930064,0.00170768495388872,0.00130392626497216,395,"tags=27%, list=7%, signal=25%","YGL184C/YNL103W/YGR124W/YGR204W/YLL062C/YER052C/YIR017C/YMR009W/YNL277W/YKR069W/YLR303W/YPR167C/YKL001C"
"GO:0006839","mitochondrial transport",84,-0.474909436546022,-1.8182232255212,0.000148914472001118,0.00174354027634643,0.00133130408813865,842,"tags=29%, list=14%, signal=25%","YGR181W/YGL080W/YER017C/YBR091C/YER154W/YNR017W/YLR099W-A/YPL063W/YOR232W/YHR162W/YKR016W/YLR259C/YNL121C/YJR135W-A/YEL020W-A/YBL030C/YNL070W/YKL195W/YJR045C/YHR005C-A/YOR045W/YGR243W/YOR020C/YER053C"
"GO:1902600","proton transmembrane transport",93,-0.464481177240265,-1.8049301661592,0.000155781554464795,0.00181136345398375,0.00138309140552047,750,"tags=34%, list=13%, signal=31%","YDR342C/YDR377W/YML120C/YGL191W/YCL005W-A/YPR020W/YHR001W-A/YHR039C-A/YDR343C/YLR295C/YDL067C/YMR256C/YFR033C/YBL045C/YBR298C/YOL027C/YPL078C/YJL166W/YKL217W/YBL099W/YOL077W-A/YOR065W/YEL069C/YDR536W/YKL016C/YJR121W/YDR322C-A/YML081C-A/YDR529C/YPR191W/YPL271W/YNR072W"
"GO:0015802","basic amino acid transport",17,0.707675848349259,2.01560094161702,0.000167549351920599,0.00193485073519267,0.00147738181253708,421,"tags=41%, list=7%, signal=38%","YGR125W/YMR088C/YEL063C/YDR119W/YGR191W/YIL088C/YDR352W"
"GO:0009074","aromatic amino acid family catabolic process",14,0.766092295661164,2.09524236604028,0.000172182395152528,0.00197482665460655,0.00150790597401749,558,"tags=43%, list=9%, signal=39%","YGR087C/YLR134W/YLR231C/YLR044C/YJR078W/YML076C"
"GO:0046474","glycerophospholipid biosynthetic process",94,0.421983195691161,1.74799786344244,0.000183233863156023,0.00208738036000713,0.00159384789928746,1442,"tags=48%, list=24%, signal=37%","YGR157W/YKR031C/YER043C/YNL130C/YCL052C/YKR070W/YCR017C/YBR029C/YHR046C/YGR149W/YGL142C/YLR133W/YLR240W/YNL169C/YNL264C/YHR123W/YDR017C/YIL002C/YOR109W/YNL054W/YLR347C/YCR044C/YLL031C/YOR175C/YGR046W/YLR386W/YDR434W/YIL039W/YLR459W/YLR305C/YFL025C/YLR088W/YDR147W/YOR311C/YPL175W/YOR149C/YGR007W/YCL004W/YJL062W/YDR287W/YNL267W/YPL076W/YJR013W/YGR170W/YNL106C"
"GO:0009205","purine ribonucleoside triphosphate metabolic process",54,0.512576753717694,1.92413588867513,0.000192109939943244,0.00217380777680744,0.00165984073861241,239,"tags=31%, list=4%, signal=30%","YJL052W/YCR012W/YHR174W/YKL060C/YAL038W/YKL152C/YJL116C/YGL253W/YGR254W/YPL075W/YOL136C/YBR196C/YDR050C/YJR009C/YLR446W/YDL021W/YOR344C"
"GO:1901607","alpha-amino acid biosynthetic process",116,-0.439662819765776,-1.75775307854032,0.000201302448466191,0.00226263952075998,0.00172766943490633,1293,"tags=36%, list=22%, signal=29%","YNL104C/YGL202W/YJL200C/YKL211C/YOR108W/YHR025W/YOR375C/YLR058C/YMR062C/YDR034C/YOR303W/YER081W/YNR050C/YDR354W/YCL009C/YLR027C/YHR033W/YOL140W/YER055C/YOL058W/YNL135C/YIL051C/YGL184C/YNL103W/YOR136W/YGR124W/YGR204W/YJL088W/YLL062C/YIL074C/YLR438W/YER052C/YNL037C/YFL018C/YAL012W/YIR017C/YMR009W/YNL277W/YKR069W/YLR303W/YPR167C/YKL001C"
