"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YJR010C-A",32.0661288243037,-0.0137106892531636,0.352267595697978,-0.0389212332346307,0.968953187720585,0.988873417723406
"YJR010W",155.878935968007,-1.48876848936233,0.256820243100826,-5.79692812134692,6.754062152465e-09,9.40045519678364e-08
"YJR011C",28.8729552127302,0.766662856428615,0.332141953303278,2.30823853717924,0.0209858728490267,0.0556998356606397
"YJR012C",23.7957311586772,0.933815905707585,0.363211387285555,2.57099842790288,0.0101405787283261,0.0303994207261106
"YJR013W",46.8664426422584,0.287169486753171,0.254355262257021,1.12900941857846,0.258893860496721,0.402698471838582
"YJR014W",115.657768475394,-1.0838990306122,0.275374252613619,-3.93609431646115,8.28184352506253e-05,0.000478515440143525
"YJR015W",101.317906675715,0.0897379147971072,0.254336814571416,0.352831008551888,0.724215135466494,0.824412299249743
"YJR016C",408.465621338263,0.100170476175237,0.25570341756217,0.391744768725598,0.695246807839639,0.805232800490124
"YJR017C",25.8747013674029,0.176434991749005,0.353054684198652,0.499738424798044,0.617259272612732,0.746298657794611
"YJR019C",58.9517397839806,1.07892179716532,0.296038657922806,3.64453009189988,0.000267880793088193,0.00133313774805878
"YJR021C",16.0991956887963,-0.198934233991236,0.401373888476602,-0.495633223043687,0.620153208341618,0.749174306680291
"YJR022W",11.1412328836084,-0.538234462447203,0.663489778371054,-0.811217414333997,0.417240826759954,0.569677654139136
"YJR024C",35.051634071417,0.119420708270849,0.300191454988745,0.397815148586845,0.690766449962193,0.801997086384875
"YJR025C",31.7397260797638,0.587451188989689,0.303161850979633,1.93774773142269,0.0526540074758594,0.117917264110411
"YJR026W",0,NA,NA,NA,NA,NA
"YJR028W",0,NA,NA,NA,NA,NA
"YJR030C",40.7691618329507,-1.2043318172225,0.338411166417147,-3.55878273749976,0.000372577567680015,0.00177271930564684
"YJR031C",88.3348831568805,0.100782798343164,0.267006752342345,0.377454118515866,0.705836155124656,0.811241747265595
"YJR032W",42.1782351921888,-0.412260427205835,0.267793929784291,-1.53946890259205,0.123689864061055,0.229682207048537
"YJR033C",88.4259927475876,1.06571022890014,0.26929732144759,3.95737403985854,7.57782233833256e-05,0.000442135347593474
"YJR034W",70.7168733675609,-1.09458074124544,0.256897218678767,-4.26077303162298,2.03721039547603e-05,0.000141112352626171
"YJR035W",112.877042578096,0.704776410804209,0.219484006717994,3.21106043826577,0.00132246117892505,0.00537373891054335
"YJR036C",36.7631890265186,2.19907262030116,0.32822516423259,6.69989037995524,2.08575944489646e-11,4.34435979484204e-10
"YJR039W",112.064988066561,1.74358920258867,0.232528203165757,7.49839881292058,6.4602093265993e-14,1.83254604564534e-12
"YJR040W",45.1185112556494,-0.346537257001279,0.266981247213106,-1.29798351239505,0.194293000647102,0.324360760903048
"YJR041C",57.2654654274108,0.0254802247771661,0.378023556233713,0.0674038015805899,0.946260242850217,0.977096943431919
"YJR042W",62.8922398057179,-0.158414020891869,0.273357798614385,-0.579511620648283,0.562244007878106,0.699079013761193
"YJR043C",18.1012983262922,-1.08153722061397,0.475913046504952,-2.27255215749317,0.0230531815026314,0.0603108485775913
"YJR044C",70.8045982204491,-0.357895202869914,0.226865039522562,-1.57756877667491,0.114664710154603,0.215884221994618
"YJR045C",1187.34604328336,-1.08825229657028,0.139803330879145,-7.7841657257153,7.01747220059929e-15,2.22356818611542e-13
"YJR046W",53.683815797209,-0.853051284317378,0.267603977982788,-3.18773768143404,0.00143390556038245,0.00576757287184218
"YJR047C",34.4064370988761,1.17801895357656,0.385994198960379,3.05190843994388,0.00227391450539068,0.00854868099007145
"YJR048W",482.814534843373,-1.30100682324955,0.150194082642911,-8.6621709747561,4.62863426725182e-18,2.2600634696737e-16
"YJR049C",79.0948398777189,0.941012052703235,0.240343414746662,3.91528119751118,9.0298903135435e-05,0.000516228950074651
"YJR050W",60.5093540350477,-0.397427769529039,0.308299355046365,-1.28909698649635,0.197364371088191,0.328132726366831
"YJR051W",158.669626472201,0.565445784588363,0.214447930076028,2.63675095575833,0.00837042597409383,0.0260107603169937
"YJR052W",111.50667010837,0.0074721580026199,0.210873010914749,0.0354343970819514,0.971733357020347,0.990098572726955
"YJR053W",26.1025965920048,0.107649460752248,0.320338540160743,0.336049045794586,0.736833881678812,0.832729924712708
"YJR054W",38.4663362215903,-0.253979255461522,0.287936125434961,-0.882068045744023,0.377740010987055,0.528091350727502
"YJR055W",23.1137349738063,-1.29321244185632,0.382553686740114,-3.3804730856897,0.000723611615924117,0.00316254908001465
"YJR056C",32.3131841629495,-0.26590722718618,0.349127524450506,-0.761633525184508,0.446278759964207,0.596875297060346
"YJR057W",31.5787667792177,-0.295265217024445,0.294054874147945,-1.00411604425877,0.315322682852996,0.463911390900296
"YJR058C",54.021269230487,0.423416188955666,0.258822195581352,1.63593461528527,0.101853272427583,0.197699558113754
"YJR059W",427.211986984072,0.916987030594549,0.357152091746775,2.56749729816703,0.0102435587694821,0.0306022465345058
"YJR060W",36.775134677605,0.614148361004414,0.317293832543695,1.93558240978365,0.0529188664680291,0.118350442846138
"YJR061W",246.443245130102,0.223967917100972,0.166555611245925,1.34470352229848,0.178720996720355,0.304792721861768
"YJR062C",33.6554988622098,0.15068479250309,0.347287897834555,0.433890133928234,0.66436822454185,0.783186237988893
"YJR063W",27.8340920261924,-0.906034067826354,0.334577470930839,-2.7079948488631,0.00676910730351114,0.0216947096680728
"YJR064W",140.446160234038,-0.639793454457249,0.246294499514724,-2.59767658521746,0.00938568476117989,0.0284966993488015
"YJR065C",91.8699404573839,-0.116891805991743,0.262274882215479,-0.445684333186384,0.655825283017172,0.777462927548915
"YJR066W",370.794603130446,1.43942025426809,0.200177579284248,7.19071665975209,6.44521118484921e-13,1.64077448838234e-11
"YJR067C",20.9728360461703,-0.384668101702586,0.411561812573636,-0.934654503772169,0.349966380581994,0.500299910997585
"YJR068W",82.3573003940266,0.229653582855934,0.235200136607254,0.976417727339242,0.328857500161837,0.478608725467862
"YJR069C",20.9460443473538,0.118193839552564,0.383769628450822,0.307981223083447,0.758096620164199,0.847912423266642
"YJR070C",51.6760353954091,-0.127664731269131,0.279348716424585,-0.457008476370057,0.647664952966483,0.771936799684141
"YJR072C",117.655826832638,-0.467570532497063,0.234977831280752,-1.9898495528219,0.0466075109123621,0.106826064834529
"YJR073C",150.608242370679,-0.377721462124312,0.193426392764063,-1.9527917401895,0.0508442776769315,0.114727031106622
"YJR074W",81.1056740545863,-0.0111644562089273,0.235833297412761,-0.0473404575664607,0.962241883737665,0.984385179705525
"YJR075W",105.201160959595,0.475838752054372,0.193065461526694,2.46464980474294,0.0137147219915493,0.0392404413562245
"YJR076C",127.610426742713,-0.0322555330909055,0.194343024955431,-0.16597216750281,0.868178853471103,0.926835381743255
"YJR077C",979.948586755815,-1.17058177191079,0.247901315771487,-4.72196675627903,2.33574867317874e-06,1.9848865686342e-05
"YJR078W",35.3283733376291,1.20790511349069,0.314652075645083,3.83885951177758,0.000123607127175688,0.000683049774198119
"YJR079W",5.65576996057684,1.55626561571838,0.706777989996584,2.20191578932148,0.027671257456836,0.0700245032584418
"YJR080C",146.760529675256,-0.986137119115533,0.201060732100926,-4.90467287575838,9.35831690506055e-07,8.75156888594124e-06
"YJR082C",32.6909372987565,-0.368132684348912,0.377078724129055,-0.976275405617738,0.328928004375596,0.478608725467862
"YJR083C",36.031963864447,0.265402836385941,0.337090152579284,0.787334884615231,0.431085853667172,0.582968996661826
"YJR084W",42.7898609873618,-0.00376352350483335,0.276556349543131,-0.013608523221581,0.989142304553424,0.998386850763113
"YJR085C",263.309404843264,-0.514187266682529,0.181471041736854,-2.83343976957016,0.00460499851438978,0.015577499233515
"YJR086W",16.6426591153027,-1.757436356024,0.592432505195117,-2.96647523660975,0.0030123461845872,0.0109019114347424
"YJR088C",52.7125087403091,-0.261763870529294,0.284622565489997,-0.919687692641834,0.357735985943279,0.507872561550075
"YJR089W",104.393722403446,0.439791735402668,0.319742523028361,1.37545588630905,0.168990153056964,0.291793221640904
